Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jan 25, 2023;Jan 26, 2023;14,472.00;11,703.50;345.50;1,039.25;288.00;20,754.50;76,663.00;10,360.00;15,927.75;4,885.00
Jan 26, 2023;Jan 27, 2023;14,472.00;11,170.75;22.25;885.50;288.00;20,770.50;78,745.75;11,426.75;12,575.50;4,423.75
Jan 27, 2023;Jan 28, 2023;14,472.00;10,134.25;1,101.50;1,869.25;288.00;20,827.00;77,863.75;8,726.75;11,481.50;3,724.50
Jan 28, 2023;Jan 29, 2023;14,472.00;9,545.50;1,805.25;2,156.75;288.00;20,770.75;71,932.50;6,737.25;7,292.00;3,024.00
Jan 29, 2023;Jan 30, 2023;14,472.00;9,038.00;2,754.00;5,884.00;288.00;20,778.00;39,219.50;10,905.00;5,061.25;3,024.00
Jan 30, 2023;Jan 31, 2023;14,472.00;10,422.00;19,239.75;4,108.50;288.00;20,871.50;50,171.25;11,175.75;11,709.00;5,744.25
Jan 31, 2023;Feb 1, 2023;14,472.00;8,546.00;20,355.25;6,568.25;288.00;20,954.75;50,068.75;12,292.75;9,653.75;6,024.00
Feb 1, 2023;Feb 2, 2023;14,472.00;8,683.25;30,155.75;3,458.50;288.00;20,160.25;45,792.25;12,151.50;8,258.50;5,758.00
Feb 2, 2023;Feb 3, 2023;14,472.00;8,985.75;32,150.50;2,508.75;288.00;20,944.75;56,609.25;8,815.25;6,961.75;3,024.00
Feb 3, 2023;Feb 4, 2023;14,472.00;7,795.00;34,932.25;4,040.50;288.00;20,930.50;63,519.00;11,205.00;3,788.50;8,332.25
Feb 4, 2023;Feb 5, 2023;14,472.00;8,305.00;8,488.00;7,959.75;288.00;20,930.00;60,746.00;5,235.50;6,680.50;3,029.50
Feb 5, 2023;Feb 6, 2023;14,472.00;8,194.00;1,823.00;2,577.00;288.00;20,935.00;55,756.50;4,488.00;1,830.50;3,024.00
Feb 6, 2023;Feb 7, 2023;14,472.00;9,192.00;3,497.25;4,932.00;288.00;20,934.75;66,725.00;5,034.00;9,471.75;3,024.00
Feb 7, 2023;Feb 8, 2023;14,472.00;9,768.75;11,334.00;17,675.25;288.00;20,932.25;72,986.75;4,892.75;10,491.25;5,644.25
Feb 8, 2023;Feb 9, 2023;14,472.00;8,538.75;14,749.50;21,066.50;288.00;20,998.00;73,769.00;7,166.75;5,821.00;5,923.25
Feb 9, 2023;Feb 10, 2023;14,472.00;8,303.25;3,478.75;20,193.00;288.00;21,002.50;64,110.75;11,598.75;8,421.50;3,024.50
Feb 10, 2023;Feb 11, 2023;14,472.00;8,244.25;4,194.50;19,921.75;288.00;21,002.50;65,865.25;7,588.25;6,441.75;3,024.00
Feb 11, 2023;Feb 12, 2023;14,472.00;7,839.75;8,056.75;16,546.50;288.00;21,013.00;76,668.00;12,494.75;2,375.25;3,024.00
Feb 12, 2023;Feb 13, 2023;14,472.00;7,705.50;5,668.25;13,229.25;288.00;20,982.25;68,705.75;6,261.00;3,029.75;3,024.00
Feb 13, 2023;Feb 14, 2023;14,472.00;8,630.00;5,541.25;14,853.50;288.00;20,971.50;66,921.50;6,486.75;9,725.25;3,024.00
Feb 14, 2023;Feb 15, 2023;14,472.00;8,251.00;674.50;14,587.00;288.00;20,966.25;64,635.50;5,184.50;8,149.00;3,024.00
Feb 15, 2023;Feb 16, 2023;14,472.00;9,153.00;1,144.00;16,897.50;288.00;20,989.75;63,514.25;6,398.25;11,008.00;3,024.00
Feb 16, 2023;Feb 17, 2023;14,472.00;8,431.00;11,779.25;19,187.25;288.00;20,932.00;63,467.75;6,629.75;8,288.00;3,024.00
Feb 17, 2023;Feb 18, 2023;14,472.00;7,788.25;30,110.50;6,863.75;288.00;20,917.00;64,584.00;10,355.00;3,748.25;3,024.00
Feb 18, 2023;Feb 19, 2023;14,472.00;7,436.50;31,220.25;8,608.25;288.00;20,897.75;25,593.25;5,650.75;4,299.00;3,024.00
Feb 19, 2023;Feb 20, 2023;14,472.00;7,537.00;24,732.00;7,275.50;288.00;20,932.25;13,106.00;4,473.50;7,857.00;3,024.00
Feb 20, 2023;Feb 21, 2023;14,472.00;8,147.00;18,586.50;24,138.00;288.00;20,917.25;44,346.75;10,266.75;6,025.50;3,828.50
Feb 21, 2023;Feb 22, 2023;14,472.00;8,133.75;5,002.75;24,308.25;288.00;20,938.25;50,757.25;6,182.00;9,243.75;4,225.00
Feb 22, 2023;Feb 23, 2023;14,472.00;8,580.00;4,034.50;17,764.00;288.00;20,889.25;41,764.00;6,693.50;5,037.25;4,787.75
Feb 23, 2023;Feb 24, 2023;14,472.00;8,473.25;1,330.75;10,047.00;288.00;20,845.75;44,004.00;9,064.75;7,834.50;3,131.00
Feb 24, 2023;Feb 25, 2023;14,472.00;7,867.75;7,458.50;8,567.00;288.00;20,839.00;55,477.75;12,576.00;4,007.25;5,756.75
Feb 25, 2023;Feb 26, 2023;14,472.00;8,091.50;13,690.25;9,753.00;288.00;20,964.75;41,740.50;10,586.00;3,453.75;3,024.00
Feb 26, 2023;Feb 27, 2023;14,472.00;7,916.00;21,228.00;8,064.75;288.00;20,943.25;25,975.00;5,778.00;3,259.50;3,024.00
Feb 27, 2023;Feb 28, 2023;14,472.00;9,032.75;26,416.75;16,448.00;288.00;20,941.75;49,548.75;5,124.00;7,555.50;3,024.00
Feb 28, 2023;Mar 1, 2023;14,472.00;8,942.75;17,531.50;16,075.00;288.00;20,932.50;47,940.50;5,186.00;8,671.00;4,458.50
Mar 1, 2023;Mar 2, 2023;14,472.00;8,673.00;16,613.00;21,712.50;288.00;20,927.00;37,699.25;7,212.00;6,675.75;4,913.00
Mar 2, 2023;Mar 3, 2023;14,472.00;8,299.75;10,676.50;17,381.75;288.00;20,932.75;39,004.75;5,176.25;9,524.25;4,670.25
Mar 3, 2023;Mar 4, 2023;14,472.00;9,054.25;2,245.00;18,207.25;288.00;20,954.75;48,897.50;10,806.75;11,265.50;7,593.75
Mar 4, 2023;Mar 5, 2023;14,472.00;7,664.00;3,533.75;14,791.00;288.00;20,952.50;47,503.25;12,793.00;4,903.25;4,177.75
Mar 5, 2023;Mar 6, 2023;14,472.00;7,655.50;2,038.50;7,054.00;288.00;20,967.00;42,443.00;11,977.00;5,763.75;3,024.00
Mar 6, 2023;Mar 7, 2023;14,472.00;9,166.00;7,136.00;7,681.00;288.00;20,900.25;35,888.50;6,590.00;11,930.00;3,024.00
Mar 7, 2023;Mar 8, 2023;14,472.00;8,056.25;22,941.75;15,387.25;288.00;20,897.25;44,510.00;12,326.25;5,520.25;3,616.25
Mar 8, 2023;Mar 9, 2023;14,472.00;8,675.25;24,694.00;6,605.25;288.00;20,886.75;30,589.50;6,813.75;10,754.75;3,024.00
Mar 9, 2023;Mar 10, 2023;14,472.00;10,030.75;30,582.75;16,103.00;288.00;20,863.75;19,090.50;4,579.25;10,299.25;3,024.00
Mar 10, 2023;Mar 11, 2023;14,472.00;9,334.50;32,360.00;9,888.75;288.00;20,833.00;17,670.25;4,784.75;6,173.00;3,024.00
Mar 11, 2023;Mar 12, 2023;14,472.00;10,407.00;8,052.00;22,715.50;288.00;20,926.75;31,293.50;10,309.50;8,651.75;3,024.00
Mar 12, 2023;Mar 13, 2023;14,472.00;9,625.00;13,832.50;11,603.00;288.00;20,916.25;25,598.50;10,692.75;4,705.50;3,024.00
Mar 13, 2023;Mar 14, 2023;14,472.00;10,435.25;22,949.25;20,633.25;288.00;20,760.00;34,372.75;10,938.75;7,538.50;3,024.00
Mar 14, 2023;Mar 15, 2023;14,472.00;13,676.25;27,238.25;12,528.25;288.00;20,817.00;36,113.25;10,678.00;7,293.25;3,173.00
Mar 15, 2023;Mar 16, 2023;14,472.00;14,424.00;7,605.50;19,798.00;288.00;20,874.25;38,273.25;4,734.75;10,732.00;3,024.00
Mar 16, 2023;Mar 17, 2023;14,472.00;12,334.00;7,815.25;30,355.25;288.00;20,880.00;21,685.25;6,548.00;4,337.25;3,024.00
Mar 17, 2023;Mar 18, 2023;14,472.00;12,347.25;6,813.75;24,634.25;288.00;20,808.75;34,825.75;5,288.25;10,707.00;3,024.00
Mar 18, 2023;Mar 19, 2023;14,472.00;11,296.00;4,251.75;29,113.75;288.00;20,739.75;10,908.75;4,668.75;4,965.75;3,024.00
Mar 19, 2023;Mar 20, 2023;14,472.00;10,956.50;5,200.25;17,510.25;288.00;20,745.25;10,639.00;5,040.75;4,883.50;3,192.50
Mar 20, 2023;Mar 21, 2023;14,472.00;10,989.00;4,648.25;15,184.25;288.00;20,776.25;19,098.00;5,200.50;10,541.50;3,024.00
Mar 21, 2023;Mar 22, 2023;14,472.00;10,316.25;2,192.25;20,787.50;288.00;20,809.50;26,854.75;4,488.25;6,805.50;3,024.00
Mar 22, 2023;Mar 23, 2023;14,472.00;10,020.00;11,086.50;31,390.00;288.00;20,826.00;38,726.50;4,468.75;6,136.75;3,024.00
Mar 23, 2023;Mar 24, 2023;14,472.00;10,211.50;19,318.50;10,493.00;288.00;20,843.00;45,914.00;4,686.25;10,916.75;3,024.00
Mar 24, 2023;Mar 25, 2023;14,472.00;10,659.50;25,897.50;8,765.25;288.00;20,841.00;45,814.75;4,808.25;7,004.25;3,024.00
Mar 25, 2023;Mar 26, 2023;14,472.00;11,130.25;26,842.75;21,794.00;288.00;20,931.25;22,910.50;4,467.50;3,994.75;3,024.00
Mar 26, 2023;Mar 27, 2023;13,869.00;10,601.00;18,401.75;16,134.00;276.00;20,057.75;5,500.75;4,281.50;2,820.00;2,898.00
Mar 27, 2023;Mar 28, 2023;14,472.00;12,305.50;16,251.25;22,817.25;288.00;20,912.25;34,617.75;4,580.75;9,327.00;3,024.00
Mar 28, 2023;Mar 29, 2023;14,472.00;12,405.75;6,380.00;33,121.75;288.00;20,911.75;48,189.75;6,744.75;9,659.75;3,024.00
Mar 29, 2023;Mar 30, 2023;14,472.00;11,961.00;12,403.75;16,262.50;288.00;20,921.25;20,567.50;4,487.00;11,884.25;3,024.00
Mar 30, 2023;Mar 31, 2023;14,472.00;11,268.50;24,662.75;12,447.50;288.00;20,912.50;18,563.75;4,524.75;7,032.25;3,024.00
Mar 31, 2023;Apr 1, 2023;14,472.00;12,956.50;27,114.25;19,184.75;288.00;20,924.00;7,793.00;5,199.50;11,312.50;3,024.00
Apr 1, 2023;Apr 2, 2023;14,472.00;13,598.00;30,093.00;10,793.00;288.00;20,941.50;15,572.00;4,469.00;6,715.75;3,024.00
Apr 2, 2023;Apr 3, 2023;14,472.00;12,532.75;10,458.50;13,094.50;288.00;20,923.50;13,418.25;4,471.00;6,215.50;3,024.00
Apr 3, 2023;Apr 4, 2023;14,472.00;13,055.00;12,473.25;18,853.00;288.00;20,906.25;38,212.75;4,672.00;7,052.25;3,024.00
Apr 4, 2023;Apr 5, 2023;14,472.00;12,925.25;10,164.25;40,032.25;288.00;20,918.25;45,339.50;4,685.25;9,537.75;3,024.00
Apr 5, 2023;Apr 6, 2023;14,472.00;11,810.25;2,234.75;39,248.50;288.00;20,914.25;38,162.75;7,027.50;8,345.25;3,024.00
Apr 6, 2023;Apr 7, 2023;14,472.00;11,699.50;1,603.75;34,919.75;288.00;20,906.00;34,975.50;4,763.50;7,577.00;3,633.00
Apr 7, 2023;Apr 8, 2023;14,472.00;10,647.25;2,148.00;19,053.50;288.00;20,912.50;12,689.50;4,464.00;4,475.25;3,024.00
Apr 8, 2023;Apr 9, 2023;14,472.00;11,743.75;1,997.75;13,560.25;288.00;20,933.75;4,719.25;4,464.00;12,753.25;3,024.00
Apr 9, 2023;Apr 10, 2023;14,472.00;10,968.00;4,472.25;31,833.25;288.00;20,975.50;3,699.00;4,467.00;5,947.75;3,024.00
Apr 10, 2023;Apr 11, 2023;14,472.00;9,863.25;11,131.75;34,902.25;288.00;20,981.00;3,580.25;4,478.25;3,992.25;3,024.00
Apr 11, 2023;Apr 12, 2023;14,472.00;9,829.00;17,077.25;23,584.75;288.00;20,901.00;16,228.75;4,923.50;13,729.75;3,342.00
Apr 12, 2023;Apr 13, 2023;14,472.00;10,958.25;15,634.00;13,441.00;288.00;20,654.75;19,828.00;5,078.00;8,296.75;3,059.00
Apr 13, 2023;Apr 14, 2023;14,472.00;12,166.75;11,386.50;19,346.50;288.00;20,370.00;13,206.00;5,187.75;8,364.75;3,024.00
Apr 14, 2023;Apr 15, 2023;14,472.00;11,658.75;3,309.50;33,282.50;288.00;20,142.50;30,004.00;4,488.00;9,307.25;3,024.00
Apr 15, 2023;Apr 16, 2023;14,472.00;10,382.25;5,712.00;20,289.00;288.00;18,684.75;7,836.50;4,852.75;5,359.75;3,024.00
Apr 16, 2023;Apr 17, 2023;14,472.00;11,988.00;7,519.25;6,367.00;288.00;0.00;7,961.50;5,208.00;6,448.50;3,024.00
Apr 17, 2023;Apr 18, 2023;14,472.00;14,184.75;6,337.50;15,880.00;288.00;0.00;10,910.50;5,201.00;10,968.25;3,024.00
Apr 18, 2023;Apr 19, 2023;14,472.00;12,951.75;14,033.50;16,729.25;288.00;0.00;29,409.25;5,198.50;10,370.75;3,024.00
Apr 19, 2023;Apr 20, 2023;14,472.00;11,979.50;9,388.75;13,917.75;288.00;0.00;44,081.50;8,037.00;7,514.00;6,611.00
Apr 20, 2023;Apr 21, 2023;14,472.00;12,147.50;7,299.50;13,065.25;288.00;0.00;35,286.25;5,183.75;12,188.50;3,024.00
Apr 21, 2023;Apr 22, 2023;14,472.00;12,283.75;2,843.50;34,180.00;288.00;0.00;36,486.75;5,004.25;7,711.00;6,120.25
Apr 22, 2023;Apr 23, 2023;14,472.00;11,262.75;4,889.50;28,132.25;288.00;0.00;15,701.25;4,883.25;5,781.00;3,024.00
Apr 23, 2023;Apr 24, 2023;14,472.00;11,335.00;9,025.00;28,220.00;288.00;0.00;4,628.50;4,839.25;2,762.75;3,024.00
Apr 24, 2023;Apr 25, 2023;14,472.00;12,717.75;19,313.25;22,335.00;288.00;0.00;25,792.00;4,953.25;7,149.75;3,024.00
Apr 25, 2023;Apr 26, 2023;14,472.00;12,059.50;5,719.50;17,195.75;288.00;0.00;53,861.25;10,514.25;6,879.00;3,024.00
Apr 26, 2023;Apr 27, 2023;14,472.00;12,780.25;1,037.75;31,805.75;288.00;0.00;33,806.00;6,923.25;10,292.00;3,749.50
Apr 27, 2023;Apr 28, 2023;14,472.00;13,123.50;685.75;33,289.75;288.00;0.00;10,659.50;6,894.50;8,732.75;3,024.00
Apr 28, 2023;Apr 29, 2023;14,472.00;13,517.00;8,916.50;11,253.75;288.00;0.00;6,165.50;5,202.75;12,954.75;3,024.00
Apr 29, 2023;Apr 30, 2023;14,472.00;13,943.75;5,223.75;24,973.75;288.00;0.00;3,952.50;5,204.25;6,954.25;3,024.00
Apr 30, 2023;May 1, 2023;14,472.00;13,187.50;7,066.25;29,388.75;288.00;0.00;13,934.50;4,841.75;8,719.50;3,024.00
May 1, 2023;May 2, 2023;14,472.00;14,057.50;3,964.50;20,408.50;288.00;0.00;11,410.00;4,836.50;3,827.25;3,024.00
May 2, 2023;May 3, 2023;14,472.00;15,912.50;4,694.25;29,251.75;288.00;0.00;7,875.00;4,536.25;9,069.75;3,024.00
May 3, 2023;May 4, 2023;14,472.00;15,359.75;6,654.50;39,541.25;288.00;0.00;5,696.00;4,634.00;7,688.25;3,024.00
May 4, 2023;May 5, 2023;14,472.00;15,221.50;9,071.50;43,515.50;288.00;0.00;6,737.50;4,793.75;7,640.75;3,024.00
May 5, 2023;May 6, 2023;14,472.00;14,456.00;4,539.75;24,821.25;288.00;0.00;26,019.00;5,200.00;9,829.25;3,024.00
May 6, 2023;May 7, 2023;14,472.00;13,800.25;1,212.00;35,883.00;288.00;0.00;5,153.25;4,977.25;6,226.25;3,024.00
May 7, 2023;May 8, 2023;14,472.00;14,104.75;3,092.50;28,157.00;288.00;0.00;14,401.50;4,919.00;3,042.50;3,024.00
May 8, 2023;May 9, 2023;14,472.00;15,095.75;1,472.50;15,906.50;288.00;0.00;19,823.00;5,393.25;11,652.75;3,241.00
May 9, 2023;May 10, 2023;14,472.00;15,686.75;4,644.25;28,095.00;288.00;0.00;33,145.00;5,187.50;7,977.25;3,024.00
May 10, 2023;May 11, 2023;14,472.00;15,710.50;8,802.25;19,719.75;288.00;0.00;17,084.25;5,209.25;9,342.00;3,123.75
May 11, 2023;May 12, 2023;14,472.00;15,067.00;1,558.50;17,027.00;288.00;0.00;18,484.25;5,156.25;12,137.00;3,024.00
May 12, 2023;May 13, 2023;14,472.00;15,548.00;5,128.75;18,637.00;288.00;0.00;18,345.75;4,484.25;10,314.25;3,024.00
May 13, 2023;May 14, 2023;14,472.00;15,457.00;6,500.75;18,023.00;288.00;0.00;10,687.50;4,468.00;7,607.75;3,024.00
May 14, 2023;May 15, 2023;14,472.00;15,335.50;2,659.25;25,506.00;288.00;0.00;9,737.75;4,696.50;5,027.25;3,024.00
May 15, 2023;May 16, 2023;14,472.00;16,463.00;2,932.50;29,598.75;288.00;0.00;5,151.75;4,699.00;8,748.25;3,024.00
May 16, 2023;May 17, 2023;14,472.00;15,782.50;11,774.00;13,078.50;288.00;0.00;15,108.75;4,708.75;7,494.75;3,024.00
May 17, 2023;May 18, 2023;14,472.00;14,830.25;8,794.25;30,599.50;288.00;0.00;9,947.75;4,720.50;9,034.75;3,024.00
May 18, 2023;May 19, 2023;14,472.00;14,968.75;12,023.75;36,146.25;288.00;0.00;3,952.00;4,777.25;6,748.00;3,024.00
May 19, 2023;May 20, 2023;14,472.00;15,324.50;7,990.25;22,092.00;288.00;0.00;4,917.75;4,592.00;7,083.75;3,024.00
May 20, 2023;May 21, 2023;14,472.00;14,984.50;10,713.75;31,991.25;288.00;0.00;4,682.75;4,487.75;6,829.00;3,024.00
May 21, 2023;May 22, 2023;14,472.00;14,536.25;6,659.75;36,207.75;288.00;0.00;14,082.00;4,531.25;6,551.00;3,024.00
May 22, 2023;May 23, 2023;14,472.00;15,078.50;2,965.25;37,449.25;288.00;0.00;13,366.50;4,753.00;11,847.75;3,024.00
May 23, 2023;May 24, 2023;14,472.00;15,304.00;7,240.75;24,951.00;288.00;0.00;8,778.75;4,571.00;7,764.75;3,034.25
May 24, 2023;May 25, 2023;14,472.00;15,893.75;4,223.50;26,976.25;288.00;0.00;5,309.25;4,615.25;9,158.25;3,054.25
May 25, 2023;May 26, 2023;14,472.00;14,842.25;11,079.50;38,391.00;288.00;0.00;5,520.50;4,720.25;6,751.00;3,024.00
May 26, 2023;May 27, 2023;14,472.00;15,003.25;8,443.50;43,778.50;288.00;0.00;5,297.75;4,663.50;8,434.00;3,024.00
May 27, 2023;May 28, 2023;14,472.00;14,823.25;11,258.25;45,224.75;288.00;0.00;3,950.75;4,651.50;8,033.50;3,024.00
May 28, 2023;May 29, 2023;14,472.00;13,892.75;6,021.75;45,957.00;288.00;0.00;15,514.75;4,524.50;6,310.25;3,024.00
May 29, 2023;May 30, 2023;14,472.00;13,349.25;9,945.00;45,730.50;288.00;0.00;4,100.75;4,480.75;3,963.50;3,024.00
May 30, 2023;May 31, 2023;14,472.00;14,384.75;13,276.50;43,760.25;288.00;0.00;9,001.75;4,470.00;10,816.50;3,024.00
May 31, 2023;Jun 1, 2023;14,472.00;14,888.25;16,520.00;48,154.25;288.00;0.00;6,700.50;4,474.00;8,934.50;3,024.00
Jun 1, 2023;Jun 2, 2023;14,472.00;15,280.25;5,181.00;44,808.75;288.00;0.00;20,154.25;4,485.00;9,914.50;3,024.00
Jun 2, 2023;Jun 3, 2023;14,472.00;14,790.75;6,720.50;46,208.50;288.00;0.00;6,833.25;4,711.75;10,801.50;3,024.00
Jun 3, 2023;Jun 4, 2023;14,472.00;13,641.00;10,116.75;44,485.00;288.00;0.00;4,373.50;4,488.00;7,402.75;3,024.00
Jun 4, 2023;Jun 5, 2023;14,472.00;14,063.25;7,203.75;43,546.00;288.00;0.00;8,062.25;4,487.50;5,983.50;3,024.00
Jun 5, 2023;Jun 6, 2023;14,472.00;12,795.50;6,907.75;42,811.25;288.00;0.00;6,625.25;4,468.00;9,258.75;3,024.00
Jun 6, 2023;Jun 7, 2023;14,472.00;14,056.25;5,490.00;41,982.25;288.00;0.00;13,787.25;4,469.00;9,498.50;3,024.00
Jun 7, 2023;Jun 8, 2023;14,472.00;13,218.25;953.25;41,149.00;288.00;0.00;21,396.00;4,470.00;7,958.50;3,024.00
Jun 8, 2023;Jun 9, 2023;14,472.00;12,930.50;4,125.00;35,549.00;288.00;0.00;5,764.75;4,501.00;8,637.50;3,024.00
Jun 9, 2023;Jun 10, 2023;14,472.00;13,171.25;7,394.25;43,774.25;288.00;0.00;5,619.25;4,474.25;6,675.00;3,024.00
Jun 10, 2023;Jun 11, 2023;14,472.00;13,240.25;9,300.75;41,941.75;288.00;0.00;3,879.25;4,488.00;9,263.75;3,024.00
Jun 11, 2023;Jun 12, 2023;14,472.00;12,942.50;10,856.25;45,559.00;288.00;0.00;3,082.50;4,485.25;5,235.25;3,024.00
Jun 12, 2023;Jun 13, 2023;14,472.00;12,715.50;11,650.25;46,186.50;288.00;0.00;9,390.75;4,651.25;8,479.00;3,437.75
Jun 13, 2023;Jun 14, 2023;14,472.00;11,903.25;14,115.00;48,500.50;288.00;0.00;7,049.00;4,487.00;8,001.75;3,024.00
Jun 14, 2023;Jun 15, 2023;14,472.00;13,075.00;6,445.25;43,754.25;288.00;0.00;7,042.25;4,488.00;9,446.75;3,040.25
Jun 15, 2023;Jun 16, 2023;14,472.00;13,377.00;4,118.75;41,000.00;288.00;0.00;15,562.50;4,488.00;7,366.50;3,024.00
Jun 16, 2023;Jun 17, 2023;14,472.00;12,432.25;2,549.25;40,164.50;288.00;0.00;34,649.50;4,488.00;7,218.25;3,024.00
Jun 17, 2023;Jun 18, 2023;14,472.00;11,520.75;1,054.00;42,968.25;288.00;0.00;6,969.75;4,655.00;7,602.00;3,024.00
Jun 18, 2023;Jun 19, 2023;14,472.00;10,735.75;1,375.00;41,599.00;288.00;0.00;10,728.75;4,488.00;6,407.50;3,024.00
Jun 19, 2023;Jun 20, 2023;14,472.00;11,197.50;5,662.75;35,540.25;288.00;0.00;10,472.25;4,498.00;9,158.00;3,024.00
Jun 20, 2023;Jun 21, 2023;14,472.00;12,448.75;5,351.25;44,350.75;288.00;0.00;10,445.75;4,559.00;6,512.00;3,828.75
Jun 21, 2023;Jun 22, 2023;14,472.00;12,812.25;2,813.25;29,741.25;288.00;0.00;9,501.25;4,510.50;6,169.75;3,081.25
Jun 22, 2023;Jun 23, 2023;14,472.00;12,159.75;9,613.75;30,747.00;288.00;0.00;9,404.00;6,232.25;6,184.00;3,052.00
Jun 23, 2023;Jun 24, 2023;14,472.00;13,049.25;17,278.25;31,031.75;288.00;0.00;8,006.00;4,488.00;9,163.50;3,024.00
Jun 24, 2023;Jun 25, 2023;14,472.00;13,080.25;1,077.25;44,943.25;288.00;0.00;6,125.25;4,510.00;6,647.50;3,024.00
Jun 25, 2023;Jun 26, 2023;14,472.00;12,320.00;3,930.25;47,183.25;288.00;0.00;6,334.25;5,889.00;7,073.00;3,282.75
Jun 26, 2023;Jun 27, 2023;14,472.00;12,181.00;10,181.50;40,491.50;288.00;0.00;8,076.75;4,639.75;5,498.25;3,024.00
Jun 27, 2023;Jun 28, 2023;14,472.00;12,413.50;2,778.25;34,722.75;288.00;0.00;13,389.50;4,565.75;6,666.75;3,024.00
Jun 28, 2023;Jun 29, 2023;14,472.00;11,308.25;640.75;33,240.75;288.00;0.00;20,868.75;4,728.00;6,156.75;3,024.00
Jun 29, 2023;Jun 30, 2023;14,472.00;12,265.00;695.50;33,978.75;288.00;0.00;6,282.75;4,728.00;8,239.50;3,024.00
Jun 30, 2023;Jul 1, 2023;14,472.00;12,245.75;2,930.00;17,236.25;288.00;0.00;6,047.00;4,726.75;6,863.00;3,024.00
Jul 1, 2023;Jul 2, 2023;14,472.00;10,708.75;10,468.75;31,026.25;288.00;0.00;4,257.50;4,544.50;4,593.50;3,024.00
Jul 2, 2023;Jul 3, 2023;14,472.00;10,255.75;10,599.00;38,645.00;288.00;0.00;4,657.75;4,488.00;3,897.50;3,024.00
Jul 3, 2023;Jul 4, 2023;14,472.00;11,333.50;13,421.25;31,765.00;288.00;0.00;23,425.00;4,859.50;6,516.25;3,244.00
Jul 4, 2023;Jul 5, 2023;14,472.00;11,800.00;5,762.50;37,008.50;288.00;0.00;26,893.50;11,173.25;7,172.25;3,335.75
Jul 5, 2023;Jul 6, 2023;14,472.00;10,622.25;13,949.50;39,031.25;288.00;0.00;21,950.25;4,487.50;5,483.75;3,024.00
Jul 6, 2023;Jul 7, 2023;14,472.00;12,567.50;569.00;42,843.00;288.00;0.00;20,898.25;7,350.25;7,660.50;3,024.00
Jul 7, 2023;Jul 8, 2023;14,472.00;11,571.75;4,403.75;46,222.25;288.00;0.00;5,768.75;4,879.50;8,947.75;3,024.00
Jul 8, 2023;Jul 9, 2023;14,472.00;12,215.25;5,526.75;39,162.50;288.00;0.00;4,378.00;4,478.25;5,241.50;3,024.00
Jul 9, 2023;Jul 10, 2023;14,472.00;11,709.25;741.75;42,414.00;288.00;0.00;3,765.25;4,529.00;5,577.25;3,024.00
Jul 10, 2023;Jul 11, 2023;14,472.00;11,730.25;7,616.75;36,420.50;288.00;0.00;16,638.75;7,444.25;10,989.50;3,024.50
Jul 11, 2023;Jul 12, 2023;14,472.00;10,576.25;3,618.00;41,260.00;288.00;0.00;7,651.50;5,068.50;8,715.00;3,024.00
Jul 12, 2023;Jul 13, 2023;14,472.00;11,475.00;12,684.75;32,414.75;288.00;0.00;17,018.50;4,620.25;6,749.50;3,024.00
Jul 13, 2023;Jul 14, 2023;14,472.00;13,457.75;5,793.75;37,261.25;288.00;0.00;11,077.25;4,809.25;9,387.00;3,024.00
Jul 14, 2023;Jul 15, 2023;14,472.00;13,157.00;2,174.50;38,744.50;288.00;0.00;6,002.25;4,726.25;7,338.75;3,024.00
Jul 15, 2023;Jul 16, 2023;14,472.00;11,033.00;8,920.75;38,027.00;288.00;0.00;5,254.00;4,546.50;5,857.25;3,024.00
Jul 16, 2023;Jul 17, 2023;14,472.00;10,265.25;6,348.75;35,848.50;288.00;0.00;9,947.00;4,527.25;4,057.00;3,024.00
Jul 17, 2023;Jul 18, 2023;14,472.00;10,877.00;6,327.50;38,384.25;288.00;0.00;23,723.00;6,951.25;8,310.00;3,024.00
Jul 18, 2023;Jul 19, 2023;14,472.00;11,840.00;1,958.25;32,676.25;288.00;0.00;17,572.00;5,003.75;10,101.25;3,050.25
Jul 19, 2023;Jul 20, 2023;14,472.00;11,846.25;7,278.00;38,104.50;288.00;0.00;15,068.50;4,965.75;8,265.00;3,024.00
Jul 20, 2023;Jul 21, 2023;14,472.00;12,638.75;4,477.50;39,188.00;288.00;0.00;15,811.75;4,922.25;9,564.75;3,024.00
Jul 21, 2023;Jul 22, 2023;14,472.00;11,065.50;4,154.75;25,174.00;288.00;0.00;16,324.75;4,889.50;9,637.50;3,024.00
Jul 22, 2023;Jul 23, 2023;14,472.00;10,281.50;6,140.00;37,584.50;288.00;0.00;4,733.25;4,681.75;6,355.00;3,024.00
Jul 23, 2023;Jul 24, 2023;14,472.00;9,992.25;14,292.75;31,424.50;288.00;0.00;7,051.25;4,468.25;4,157.00;3,024.00
Jul 24, 2023;Jul 25, 2023;14,472.00;10,702.75;13,432.00;17,997.75;288.00;0.00;12,748.75;4,922.00;8,697.25;3,024.00
