Beginn-UTC,Ende-UTC,Beginn-Lokalzeit,Ende-Lokalzeit,Globalstrahlung (W/m²)
2023-02-08 00:00:00,2023-02-09 00:00:00,2023-02-08 01:00:00,2023-02-09 01:00:00,116.774
2023-02-09 00:00:00,2023-02-10 00:00:00,2023-02-09 01:00:00,2023-02-10 01:00:00,113.2672
2023-02-10 00:00:00,2023-02-11 00:00:00,2023-02-10 01:00:00,2023-02-11 01:00:00,105.8394
2023-02-11 00:00:00,2023-02-12 00:00:00,2023-02-11 01:00:00,2023-02-12 01:00:00,114.0317
2023-02-12 00:00:00,2023-02-13 00:00:00,2023-02-12 01:00:00,2023-02-13 01:00:00,120.0991
2023-02-13 00:00:00,2023-02-14 00:00:00,2023-02-13 01:00:00,2023-02-14 01:00:00,117.7755
2023-02-14 00:00:00,2023-02-15 00:00:00,2023-02-14 01:00:00,2023-02-15 01:00:00,92.45186
2023-02-15 00:00:00,2023-02-16 00:00:00,2023-02-15 01:00:00,2023-02-16 01:00:00,108.4492
2023-02-16 00:00:00,2023-02-17 00:00:00,2023-02-16 01:00:00,2023-02-17 01:00:00,113.6433
2023-02-17 00:00:00,2023-02-18 00:00:00,2023-02-17 01:00:00,2023-02-18 01:00:00,36.87292
2023-02-18 00:00:00,2023-02-19 00:00:00,2023-02-18 01:00:00,2023-02-19 01:00:00,81.48758
2023-02-19 00:00:00,2023-02-20 00:00:00,2023-02-19 01:00:00,2023-02-20 01:00:00,59.40222
2023-02-20 00:00:00,2023-02-21 00:00:00,2023-02-20 01:00:00,2023-02-21 01:00:00,138.7825
2023-02-21 00:00:00,2023-02-22 00:00:00,2023-02-21 01:00:00,2023-02-22 01:00:00,142.2284
2023-02-22 00:00:00,2023-02-23 00:00:00,2023-02-22 01:00:00,2023-02-23 01:00:00,86.68887
2023-02-23 00:00:00,2023-02-24 00:00:00,2023-02-23 01:00:00,2023-02-24 01:00:00,108.9499
2023-02-24 00:00:00,2023-02-25 00:00:00,2023-02-24 01:00:00,2023-02-25 01:00:00,47.77842
2023-02-25 00:00:00,2023-02-26 00:00:00,2023-02-25 01:00:00,2023-02-26 01:00:00,66.21867
2023-02-26 00:00:00,2023-02-27 00:00:00,2023-02-26 01:00:00,2023-02-27 01:00:00,58.55635
2023-02-27 00:00:00,2023-02-28 00:00:00,2023-02-27 01:00:00,2023-02-28 01:00:00,77.29006
2023-02-28 00:00:00,2023-03-01 00:00:00,2023-02-28 01:00:00,2023-03-01 01:00:00,138.9922
2023-03-01 00:00:00,2023-03-02 00:00:00,2023-03-01 01:00:00,2023-03-02 01:00:00,92.82608
2023-03-02 00:00:00,2023-03-03 00:00:00,2023-03-02 01:00:00,2023-03-03 01:00:00,58.59962
2023-03-03 00:00:00,2023-03-04 00:00:00,2023-03-03 01:00:00,2023-03-04 01:00:00,96.28654
2023-03-04 00:00:00,2023-03-05 00:00:00,2023-03-04 01:00:00,2023-03-05 01:00:00,115.0395
2023-03-05 00:00:00,2023-03-06 00:00:00,2023-03-05 01:00:00,2023-03-06 01:00:00,72.4765
2023-03-06 00:00:00,2023-03-07 00:00:00,2023-03-06 01:00:00,2023-03-07 01:00:00,67.20598
2023-03-07 00:00:00,2023-03-08 00:00:00,2023-03-07 01:00:00,2023-03-08 01:00:00,83.77548
2023-03-08 00:00:00,2023-03-09 00:00:00,2023-03-08 01:00:00,2023-03-09 01:00:00,39.97962
2023-03-09 00:00:00,2023-03-10 00:00:00,2023-03-09 01:00:00,2023-03-10 01:00:00,130.0592
2023-03-10 00:00:00,2023-03-11 00:00:00,2023-03-10 01:00:00,2023-03-11 01:00:00,34.15302
2023-03-11 00:00:00,2023-03-12 00:00:00,2023-03-11 01:00:00,2023-03-12 01:00:00,145.5232
2023-03-12 00:00:00,2023-03-13 00:00:00,2023-03-12 01:00:00,2023-03-13 01:00:00,102.517
2023-03-13 00:00:00,2023-03-14 00:00:00,2023-03-13 01:00:00,2023-03-14 01:00:00,140.9295
2023-03-14 00:00:00,2023-03-15 00:00:00,2023-03-14 01:00:00,2023-03-15 01:00:00,54.41532
2023-03-15 00:00:00,2023-03-16 00:00:00,2023-03-15 01:00:00,2023-03-16 01:00:00,177.4814
2023-03-16 00:00:00,2023-03-17 00:00:00,2023-03-16 01:00:00,2023-03-17 01:00:00,178.0521
2023-03-17 00:00:00,2023-03-18 00:00:00,2023-03-17 01:00:00,2023-03-18 01:00:00,140.2174
2023-03-18 00:00:00,2023-03-19 00:00:00,2023-03-18 01:00:00,2023-03-19 01:00:00,167.0369
2023-03-19 00:00:00,2023-03-20 00:00:00,2023-03-19 01:00:00,2023-03-20 01:00:00,105.2484
2023-03-20 00:00:00,2023-03-21 00:00:00,2023-03-20 01:00:00,2023-03-21 01:00:00,105.7501
2023-03-21 00:00:00,2023-03-22 00:00:00,2023-03-21 01:00:00,2023-03-22 01:00:00,142.1516
2023-03-22 00:00:00,2023-03-23 00:00:00,2023-03-22 01:00:00,2023-03-23 01:00:00,203.0901
2023-03-23 00:00:00,2023-03-24 00:00:00,2023-03-23 01:00:00,2023-03-24 01:00:00,57.14812
2023-03-24 00:00:00,2023-03-25 00:00:00,2023-03-24 01:00:00,2023-03-25 01:00:00,37.55186
2023-03-25 00:00:00,2023-03-26 00:00:00,2023-03-25 01:00:00,2023-03-26 01:00:00,139.6257
2023-03-25 23:00:00,2023-03-27 00:00:00,2023-03-26 01:00:00,2023-03-27 02:00:00,98.67045
2023-03-27 00:00:00,2023-03-28 00:00:00,2023-03-27 02:00:00,2023-03-28 02:00:00,155.1108
2023-03-28 00:00:00,2023-03-29 00:00:00,2023-03-28 02:00:00,2023-03-29 02:00:00,219.0824
2023-03-29 00:00:00,2023-03-30 00:00:00,2023-03-29 02:00:00,2023-03-30 02:00:00,86.0169
2023-03-30 00:00:00,2023-03-31 00:00:00,2023-03-30 02:00:00,2023-03-31 02:00:00,47.16953
2023-03-31 00:00:00,2023-04-01 00:00:00,2023-03-31 02:00:00,2023-04-01 02:00:00,108.3985
2023-04-01 00:00:00,2023-04-02 00:00:00,2023-04-01 02:00:00,2023-04-02 02:00:00,63.91614
2023-04-02 00:00:00,2023-04-03 00:00:00,2023-04-02 02:00:00,2023-04-03 02:00:00,162.0545
2023-04-03 00:00:00,2023-04-04 00:00:00,2023-04-03 02:00:00,2023-04-04 02:00:00,109.4633
2023-04-04 00:00:00,2023-04-05 00:00:00,2023-04-04 02:00:00,2023-04-05 02:00:00,258.2787
2023-04-05 00:00:00,2023-04-06 00:00:00,2023-04-05 02:00:00,2023-04-06 02:00:00,255.8945
2023-04-06 00:00:00,2023-04-07 00:00:00,2023-04-06 02:00:00,2023-04-07 02:00:00,191.1109
2023-04-07 00:00:00,2023-04-08 00:00:00,2023-04-07 02:00:00,2023-04-08 02:00:00,96.22334
2023-04-08 00:00:00,2023-04-09 00:00:00,2023-04-08 02:00:00,2023-04-09 02:00:00,98.74934
2023-04-09 00:00:00,2023-04-10 00:00:00,2023-04-09 02:00:00,2023-04-10 02:00:00,271.9654
2023-04-10 00:00:00,2023-04-11 00:00:00,2023-04-10 02:00:00,2023-04-11 02:00:00,204.5628
2023-04-11 00:00:00,2023-04-12 00:00:00,2023-04-11 02:00:00,2023-04-12 02:00:00,132.2926
2023-04-12 00:00:00,2023-04-13 00:00:00,2023-04-12 02:00:00,2023-04-13 02:00:00,51.15631
2023-04-13 00:00:00,2023-04-14 00:00:00,2023-04-13 02:00:00,2023-04-14 02:00:00,161.325
2023-04-14 00:00:00,2023-04-15 00:00:00,2023-04-14 02:00:00,2023-04-15 02:00:00,246.6433
2023-04-15 00:00:00,2023-04-16 00:00:00,2023-04-15 02:00:00,2023-04-16 02:00:00,142.8822
2023-04-16 00:00:00,2023-04-17 00:00:00,2023-04-16 02:00:00,2023-04-17 02:00:00,26.57357
2023-04-17 00:00:00,2023-04-18 00:00:00,2023-04-17 02:00:00,2023-04-18 02:00:00,130.2301
2023-04-18 00:00:00,2023-04-19 00:00:00,2023-04-18 02:00:00,2023-04-19 02:00:00,116.9089
2023-04-19 00:00:00,2023-04-20 00:00:00,2023-04-19 02:00:00,2023-04-20 02:00:00,59.8193
2023-04-20 00:00:00,2023-04-21 00:00:00,2023-04-20 02:00:00,2023-04-21 02:00:00,118.8116
2023-04-21 00:00:00,2023-04-22 00:00:00,2023-04-21 02:00:00,2023-04-22 02:00:00,207.5091
2023-04-22 00:00:00,2023-04-23 00:00:00,2023-04-22 02:00:00,2023-04-23 02:00:00,167.7315
2023-04-23 00:00:00,2023-04-24 00:00:00,2023-04-23 02:00:00,2023-04-24 02:00:00,191.07
2023-04-24 00:00:00,2023-04-25 00:00:00,2023-04-24 02:00:00,2023-04-25 02:00:00,149.8929
2023-04-25 00:00:00,2023-04-26 00:00:00,2023-04-25 02:00:00,2023-04-26 02:00:00,113.0548
2023-04-26 00:00:00,2023-04-27 00:00:00,2023-04-26 02:00:00,2023-04-27 02:00:00,218.851
2023-04-27 00:00:00,2023-04-28 00:00:00,2023-04-27 02:00:00,2023-04-28 02:00:00,271.0143
2023-04-28 00:00:00,2023-04-29 00:00:00,2023-04-28 02:00:00,2023-04-29 02:00:00,125.9897
2023-04-29 00:00:00,2023-04-30 00:00:00,2023-04-29 02:00:00,2023-04-30 02:00:00,245.8777
2023-04-30 00:00:00,2023-05-01 00:00:00,2023-04-30 02:00:00,2023-05-01 02:00:00,203.5585
2023-05-01 00:00:00,2023-05-02 00:00:00,2023-05-01 02:00:00,2023-05-02 02:00:00,144.5404
2023-05-02 00:00:00,2023-05-03 00:00:00,2023-05-02 02:00:00,2023-05-03 02:00:00,266.9031
2023-05-03 00:00:00,2023-05-04 00:00:00,2023-05-03 02:00:00,2023-05-04 02:00:00,310.4978
2023-05-04 00:00:00,2023-05-05 00:00:00,2023-05-04 02:00:00,2023-05-05 02:00:00,305.8315
2023-05-05 00:00:00,2023-05-06 00:00:00,2023-05-05 02:00:00,2023-05-06 02:00:00,184.7675
2023-05-06 00:00:00,2023-05-07 00:00:00,2023-05-06 02:00:00,2023-05-07 02:00:00,240.4234
2023-05-07 00:00:00,2023-05-08 00:00:00,2023-05-07 02:00:00,2023-05-08 02:00:00,193.7577
2023-05-08 00:00:00,2023-05-09 00:00:00,2023-05-08 02:00:00,2023-05-09 02:00:00,116.9415
2023-05-09 00:00:00,2023-05-10 00:00:00,2023-05-09 02:00:00,2023-05-10 02:00:00,157.4946
2023-05-10 00:00:00,2023-05-11 00:00:00,2023-05-10 02:00:00,2023-05-11 02:00:00,182.1598
2023-05-11 00:00:00,2023-05-12 00:00:00,2023-05-11 02:00:00,2023-05-12 02:00:00,133.6842
2023-05-12 00:00:00,2023-05-13 00:00:00,2023-05-12 02:00:00,2023-05-13 02:00:00,159.628
2023-05-13 00:00:00,2023-05-14 00:00:00,2023-05-13 02:00:00,2023-05-14 02:00:00,157.4167
2023-05-14 00:00:00,2023-05-15 00:00:00,2023-05-14 02:00:00,2023-05-15 02:00:00,178.341
2023-05-15 00:00:00,2023-05-16 00:00:00,2023-05-15 02:00:00,2023-05-16 02:00:00,223.3974
2023-05-16 00:00:00,2023-05-17 00:00:00,2023-05-16 02:00:00,2023-05-17 02:00:00,25.89207
2023-05-17 00:00:00,2023-05-18 00:00:00,2023-05-17 02:00:00,2023-05-18 02:00:00,253.5178
2023-05-18 00:00:00,2023-05-19 00:00:00,2023-05-18 02:00:00,2023-05-19 02:00:00,206.5903
2023-05-19 00:00:00,2023-05-20 00:00:00,2023-05-19 02:00:00,2023-05-20 02:00:00,166.352
2023-05-20 00:00:00,2023-05-21 00:00:00,2023-05-20 02:00:00,2023-05-21 02:00:00,177.9377
2023-05-21 00:00:00,2023-05-22 00:00:00,2023-05-21 02:00:00,2023-05-22 02:00:00,232.2959
2023-05-22 00:00:00,2023-05-23 00:00:00,2023-05-22 02:00:00,2023-05-23 02:00:00,278.4581
2023-05-23 00:00:00,2023-05-24 00:00:00,2023-05-23 02:00:00,2023-05-24 02:00:00,236.9766
2023-05-24 00:00:00,2023-05-25 00:00:00,2023-05-24 02:00:00,2023-05-25 02:00:00,191.6468
2023-05-25 00:00:00,2023-05-26 00:00:00,2023-05-25 02:00:00,2023-05-26 02:00:00,298.0867
2023-05-26 00:00:00,2023-05-27 00:00:00,2023-05-26 02:00:00,2023-05-27 02:00:00,333.6995
2023-05-27 00:00:00,2023-05-28 00:00:00,2023-05-27 02:00:00,2023-05-28 02:00:00,336.174
2023-05-28 00:00:00,2023-05-29 00:00:00,2023-05-28 02:00:00,2023-05-29 02:00:00,336.3767
2023-05-29 00:00:00,2023-05-30 00:00:00,2023-05-29 02:00:00,2023-05-30 02:00:00,326.2526
2023-05-30 00:00:00,2023-05-31 00:00:00,2023-05-30 02:00:00,2023-05-31 02:00:00,340.5274
2023-05-31 00:00:00,2023-06-01 00:00:00,2023-05-31 02:00:00,2023-06-01 02:00:00,349.3533
2023-06-01 00:00:00,2023-06-02 00:00:00,2023-06-01 02:00:00,2023-06-02 02:00:00,342.7977
2023-06-02 00:00:00,2023-06-03 00:00:00,2023-06-02 02:00:00,2023-06-03 02:00:00,342.0853
2023-06-03 00:00:00,2023-06-04 00:00:00,2023-06-03 02:00:00,2023-06-04 02:00:00,356.2472
2023-06-04 00:00:00,2023-06-05 00:00:00,2023-06-04 02:00:00,2023-06-05 02:00:00,290.6462
2023-06-05 00:00:00,2023-06-06 00:00:00,2023-06-05 02:00:00,2023-06-06 02:00:00,343.2975
2023-06-06 00:00:00,2023-06-07 00:00:00,2023-06-06 02:00:00,2023-06-07 02:00:00,281.0136
2023-06-07 00:00:00,2023-06-08 00:00:00,2023-06-07 02:00:00,2023-06-08 02:00:00,347.0876
2023-06-08 00:00:00,2023-06-09 00:00:00,2023-06-08 02:00:00,2023-06-09 02:00:00,325.5132
2023-06-09 00:00:00,2023-06-10 00:00:00,2023-06-09 02:00:00,2023-06-10 02:00:00,285.1687
2023-06-10 00:00:00,2023-06-11 00:00:00,2023-06-10 02:00:00,2023-06-11 02:00:00,264.2227
2023-06-11 00:00:00,2023-06-12 00:00:00,2023-06-11 02:00:00,2023-06-12 02:00:00,287.5646
2023-06-12 00:00:00,2023-06-13 00:00:00,2023-06-12 02:00:00,2023-06-13 02:00:00,356.054
2023-06-13 00:00:00,2023-06-14 00:00:00,2023-06-13 02:00:00,2023-06-14 02:00:00,369.2832
2023-06-14 00:00:00,2023-06-15 00:00:00,2023-06-14 02:00:00,2023-06-15 02:00:00,356.4558
2023-06-15 00:00:00,2023-06-16 00:00:00,2023-06-15 02:00:00,2023-06-16 02:00:00,311.4092
2023-06-16 00:00:00,2023-06-17 00:00:00,2023-06-16 02:00:00,2023-06-17 02:00:00,336.5344
2023-06-17 00:00:00,2023-06-18 00:00:00,2023-06-17 02:00:00,2023-06-18 02:00:00,333.5051
2023-06-18 00:00:00,2023-06-19 00:00:00,2023-06-18 02:00:00,2023-06-19 02:00:00,286.045
2023-06-19 00:00:00,2023-06-20 00:00:00,2023-06-19 02:00:00,2023-06-20 02:00:00,287.6233
2023-06-20 00:00:00,2023-06-21 00:00:00,2023-06-20 02:00:00,2023-06-21 02:00:00,297.5963
2023-06-21 00:00:00,2023-06-22 00:00:00,2023-06-21 02:00:00,2023-06-22 02:00:00,225.8957
2023-06-22 00:00:00,2023-06-23 00:00:00,2023-06-22 02:00:00,2023-06-23 02:00:00,178.959
2023-06-23 00:00:00,2023-06-24 00:00:00,2023-06-23 02:00:00,2023-06-24 02:00:00,297.7026
2023-06-24 00:00:00,2023-06-25 00:00:00,2023-06-24 02:00:00,2023-06-25 02:00:00,339.3561
2023-06-25 00:00:00,2023-06-26 00:00:00,2023-06-25 02:00:00,2023-06-26 02:00:00,362.0065
2023-06-26 00:00:00,2023-06-27 00:00:00,2023-06-26 02:00:00,2023-06-27 02:00:00,209.266
2023-06-27 00:00:00,2023-06-28 00:00:00,2023-06-27 02:00:00,2023-06-28 02:00:00,287.5601
2023-06-28 00:00:00,2023-06-29 00:00:00,2023-06-28 02:00:00,2023-06-29 02:00:00,272.8645
2023-06-29 00:00:00,2023-06-30 00:00:00,2023-06-29 02:00:00,2023-06-30 02:00:00,265.1745
2023-06-30 00:00:00,2023-07-01 00:00:00,2023-06-30 02:00:00,2023-07-01 02:00:00,95.26782
2023-07-01 00:00:00,2023-07-02 00:00:00,2023-07-01 02:00:00,2023-07-02 02:00:00,172.2426
2023-07-02 00:00:00,2023-07-03 00:00:00,2023-07-02 02:00:00,2023-07-03 02:00:00,280.2335
2023-07-03 00:00:00,2023-07-04 00:00:00,2023-07-03 02:00:00,2023-07-04 02:00:00,239.0008
2023-07-04 00:00:00,2023-07-05 00:00:00,2023-07-04 02:00:00,2023-07-05 02:00:00,233.4315
2023-07-05 00:00:00,2023-07-06 00:00:00,2023-07-05 02:00:00,2023-07-06 02:00:00,291.0827
2023-07-06 00:00:00,2023-07-07 00:00:00,2023-07-06 02:00:00,2023-07-07 02:00:00,318.8521
2023-07-07 00:00:00,2023-07-08 00:00:00,2023-07-07 02:00:00,2023-07-08 02:00:00,343.3467
2023-07-09 00:00:00,2023-07-10 00:00:00,2023-07-09 02:00:00,2023-07-10 02:00:00,317.6745
2023-07-10 00:00:00,2023-07-11 00:00:00,2023-07-10 02:00:00,2023-07-11 02:00:00,288.3716
2023-07-11 00:00:00,2023-07-12 00:00:00,2023-07-11 02:00:00,2023-07-12 02:00:00,323.1633
2023-07-12 00:00:00,2023-07-13 00:00:00,2023-07-12 02:00:00,2023-07-13 02:00:00,188.2428
2023-07-13 00:00:00,2023-07-14 00:00:00,2023-07-13 02:00:00,2023-07-14 02:00:00,279.4331
2023-07-14 00:00:00,2023-07-15 00:00:00,2023-07-14 02:00:00,2023-07-15 02:00:00,299.5739
2023-07-15 00:00:00,2023-07-16 00:00:00,2023-07-15 02:00:00,2023-07-16 02:00:00,283.9258
2023-07-16 00:00:00,2023-07-17 00:00:00,2023-07-16 02:00:00,2023-07-17 02:00:00,299.3412
2023-07-17 00:00:00,2023-07-18 00:00:00,2023-07-17 02:00:00,2023-07-18 02:00:00,278.3616
2023-07-18 00:00:00,2023-07-19 00:00:00,2023-07-18 02:00:00,2023-07-19 02:00:00,188.2475
2023-07-19 00:00:00,2023-07-20 00:00:00,2023-07-19 02:00:00,2023-07-20 02:00:00,274.6656
2023-07-20 00:00:00,2023-07-21 00:00:00,2023-07-20 02:00:00,2023-07-21 02:00:00,311.0772
2023-07-21 00:00:00,2023-07-22 00:00:00,2023-07-21 02:00:00,2023-07-22 02:00:00,190.3749
2023-07-22 00:00:00,2023-07-23 00:00:00,2023-07-22 02:00:00,2023-07-23 02:00:00,301.7383
2023-07-23 00:00:00,2023-07-24 00:00:00,2023-07-23 02:00:00,2023-07-24 02:00:00,175.5512
2023-07-24 00:00:00,2023-07-25 00:00:00,2023-07-24 02:00:00,2023-07-25 02:00:00,101.8184
2023-07-25 00:00:00,2023-07-26 00:00:00,2023-07-25 02:00:00,2023-07-26 02:00:00,154.4722
2023-07-26 00:00:00,2023-07-27 00:00:00,2023-07-26 02:00:00,2023-07-27 02:00:00,181.7109
2023-07-27 00:00:00,2023-07-28 00:00:00,2023-07-27 02:00:00,2023-07-28 02:00:00,196.2078
2023-07-28 00:00:00,2023-07-29 00:00:00,2023-07-28 02:00:00,2023-07-29 02:00:00,83.90436
2023-07-29 00:00:00,2023-07-30 00:00:00,2023-07-29 02:00:00,2023-07-30 02:00:00,147.9937
2023-07-30 00:00:00,2023-07-31 00:00:00,2023-07-30 02:00:00,2023-07-31 02:00:00,209.0073
